Geoname ID;Name;ASCII Name;Country Code;Coordinates
3096106;Klikuszowa;Klikuszowa;PL;49.5193, 19.9849
3096200;Kiszkowo;Kiszkowo;PL;52.58871, 17.2663
3096240;Kietrz;Kietrz;PL;50.08042, 18.00432
3097869;Inwa³d;Inwald;PL;49.86355, 19.39276
3097886;Imielin;Imielin;PL;50.14534, 19.18599
3098686;Goœcicino;Goscicino;PL;54.60459, 18.15491
3099048;Gogolin;Gogolin;PL;50.49222, 18.01994
3099174;G³ubczyce;Glubczyce;PL;50.20086, 17.82858
3099993;Duszniki;Duszniki;PL;52.44691, 16.40602
3100403;Dmosin;Dmosin;PL;51.92437, 19.75934
3100694;Dalachów;Dalachow;PL;51.07732, 18.5784
3101294;Cisek;Cisek;PL;50.28232, 18.19988
3101587;Chroœcina;Chroscina;PL;50.66578, 17.81759
3102598;Brójce;Brojce;PL;52.31745, 15.67414
3102969;Bolków;Bolkow;PL;50.92203, 16.10111
6640020;Grzybowo;Grzybowo;PL;54.15892, 15.48557
7535732;Czarna D¹brówka;Czarna Dabrowka;PL;54.35631, 17.56456
12047629;Grabiszynek;Grabiszynek;PL;51.08703, 16.98629
12047640;Zgorzelisko;Zgorzelisko;PL;51.13833, 17.13365
12047660;Ksiê¿e Ma³e-Ksiê¿e Wielkie;Ksieze Male-Ksieze Wielkie;PL;51.07293, 17.08881
753943;Zaleszany;Zaleszany;PL;50.64799, 21.89069
754029;Zakrzew;Zakrzew;PL;51.44095, 21.00105
754897;Wólka Pe³kiñska;Wolka Pelkinska;PL;50.09553, 22.62342
755276;Wola Jachowa;Wola Jachowa;PL;50.84524, 20.85814
755427;Wojciechów;Wojciechow;PL;51.23543, 22.24551
755475;W³ochy;Wlochy;PL;52.17941, 20.94612
756634;Tuchów;Tuchow;PL;49.89485, 21.05407
756736;Trzciana;Trzciana;PL;49.84485, 20.37415
757758;Supraœl;Suprasl;PL;53.20526, 23.33934
758704;Sobków;Sobkow;PL;50.69999, 20.45062
759680;Sadowie;Sadowie;PL;50.85261, 21.36884
759802;Rz¹œnik;Rzasnik;PL;52.71332, 21.36772
760055;Rudnik nad Sanem;Rudnik nad Sanem;PL;50.44152, 22.24856
760343;Ropczyce;Ropczyce;PL;50.05229, 21.60891
760445;Rogów;Rogow;PL;51.20414, 20.43483
761561;Pomiechówek;Pomiechowek;PL;52.47138, 20.72923
762126;Piskorowice;Piskorowice;PL;50.23579, 22.52867
762331;Piekoszów;Piekoszow;PL;50.88035, 20.46418
762788;Otwock;Otwock;PL;52.10577, 21.26129
763245;Olszana;Olszana;PL;49.56748, 20.52126
763361;Ojrzeñ;Ojrzen;PL;52.7657, 20.54315
763513;Nur;Nur;PL;52.66826, 22.32207
763523;Nowy Targ;Nowy Targ;PL;49.47783, 20.03228
763783;Nowa Dêba;Nowa Deba;PL;50.42974, 21.75078
763982;NiedŸwiedŸ;Niedzwiedz;PL;49.621, 20.07794
764679;Miñsk Mazowiecki;Minsk Mazowiecki;PL;52.17935, 21.57251
764740;Milejów;Milejow;PL;51.23226, 22.92443
765995;£opiennik Górny;Lopiennik Gorny;PL;51.0408, 23.01833
766193;Lipnik;Lipnik;PL;50.72977, 21.49389
768341;Komarów-Osada;Komarow-Osada;PL;50.62888, 23.4774
770148;Jedwabno;Jedwabno;PL;53.5299, 20.72657
770395;Jarczów;Jarczow;PL;50.42438, 23.58576
772896;Dubienka;Dubienka;PL;51.04862, 23.89252
773050;Domanice;Domanice;PL;52.03739, 22.17642
773217;D³ugosiod³o;Dlugosiodlo;PL;52.75998, 21.59183
773738;Czerwonka;Czerwonka;PL;52.89254, 21.21494
773765;Czerniewice;Czerniewice;PL;51.65419, 20.15553
773898;Czarnochowice;Czarnochowice;PL;50.00471, 20.0679
774090;Cisna;Cisna;PL;49.21328, 22.32795
775860;B³êdów;Bledow;PL;51.77767, 20.69798
776069;Bia³ystok;Bialystok;PL;53.13333, 23.16433
776175;Bia³a Podlaska;Biala Podlaska;PL;52.03238, 23.11652
3080251;Zgierz;Zgierz;PL;51.85561, 19.40623
3080414;Zduñska Wola;Zdunska Wola;PL;51.59915, 18.93974
3080866;Zakopane;Zakopane;PL;49.29899, 19.94885
3081430;Wo³ów;Wolow;PL;51.33656, 16.64429
3081680;Wodzierady;Wodzierady;PL;51.71826, 19.15123
3081818;Witnica;Witnica;PL;52.67318, 14.89765
3082333;Wiêkszyce;Wiekszyce;PL;50.33659, 18.10221
3082938;Twardogóra;Twardogora;PL;51.36487, 17.46878
3082945;Tuszyn;Tuszyn;PL;51.60949, 19.53009
3082966;Turza Œl¹ska;Turza Slaska;PL;49.97231, 18.43781
3083442;Tarnowo Podgórne;Tarnowo Podgorne;PL;52.46642, 16.66326
3083664;Szlichtyngowa;Szlichtyngowa;PL;51.71222, 16.24427
3083921;Syców;Sycow;PL;51.30814, 17.71979
3084130;Swarzêdz;Swarzedz;PL;52.41289, 17.08503
3084258;Suchy Las;Suchy Las;PL;52.47308, 16.87745
3084404;Strzelin;Strzelin;PL;50.78157, 17.06477
3084414;Strzelce Wielkie;Strzelce Wielkie;PL;51.1394, 19.14539
3084641;Stê¿yca;Stezyca;PL;54.20593, 17.95569
3084840;Stargard;Stargard;PL;53.33672, 15.0499
3084953;Stara Kiszewa;Stara Kiszewa;PL;53.99006, 18.16958
3085045;Œroda Wielkopolska;Sroda Wielkopolska;PL;52.22843, 17.27617
3085414;Smêtowo Graniczne;Smetowo Graniczne;PL;53.74638, 18.68586
3085668;Skrzyszów;Skrzyszow;PL;49.94873, 18.48879
3085826;Skarszewy;Skarszewy;PL;54.06911, 18.44416
3085945;Sieroszewice;Sieroszewice;PL;51.63347, 17.972
3085970;Sierakowice;Sierakowice;PL;54.3461, 17.89252
3086796;Rudawa;Rudawa;PL;50.12151, 19.71239
3087691;Puck;Puck;PL;54.7179, 18.40841
3087740;Psary;Psary;PL;51.18712, 17.03173
3087920;Przeworno;Przeworno;PL;50.68629, 17.16588
3089217;Piaski;Piaski;PL;51.88497, 17.07293
3089547;Pakoœæ;Pakosc;PL;52.80178, 18.0853
3089684;Ostrów Wielkopolski;Ostrow Wielkopolski;PL;51.65501, 17.80686
3089781;Ostrê¿nica;Ostreznica;PL;50.19262, 19.57077
3090082;Olza;Olza;PL;49.95393, 18.3391
3091265;Myœlachowice;Myslachowice;PL;50.18514, 19.48116
3092669;Lutocin;Lutocin;PL;52.98152, 19.76655
3093768;£azy;Lazy;PL;50.42769, 19.39465
3094513;Krzepice;Krzepice;PL;50.97059, 18.72886
3094556;Kryspinów;Kryspinow;PL;50.0438, 19.79822
3094636;Krosno;Krosno;PL;52.22357, 16.83251
3095209;Korbielów;Korbielow;PL;49.5682, 19.35001
3095947;Kobylanka;Kobylanka;PL;53.34492, 14.87143
3096525;Kartuzy;Kartuzy;PL;54.33424, 18.19735
3097228;Jenin;Jenin;PL;52.69647, 15.09796
3097301;Jedlina-Zdrój;Jedlina-Zdroj;PL;50.72005, 16.34645
3097561;Januszkowice;Januszkowice;PL;50.39189, 18.1368
3097599;Janowice Wielkie;Janowice Wielkie;PL;50.87569, 15.92322
3097660;Jankowice;Jankowice;PL;50.0009, 18.98901
3098239;Gronowo Górne;Gronowo Gorne;PL;54.13863, 19.45988
3098909;Gomunice;Gomunice;PL;51.1689, 19.49335
3098991;Golczewo;Golczewo;PL;53.82426, 14.97847
3099230;Gliwice;Gliwice;PL;50.29761, 18.67658
3099391;Gidle;Gidle;PL;50.96199, 19.47181
3099452;Gaszowice;Gaszowice;PL;50.10858, 18.43042
3099873;Dziergowice;Dziergowice;PL;50.24248, 18.28606
3100266;Dobrzyñ nad Wis³¹;Dobrzyn nad Wisla;PL;52.63814, 19.31875
3100382;Dobieszowice;Dobieszowice;PL;50.39697, 19.01304
3101255;Cybinka;Cybinka;PL;52.19446, 14.79567
3101428;Ciechocin;Ciechocin;PL;53.05581, 18.92635
3101946;Bytoñ;Byton;PL;52.55757, 18.59522
3102261;Buczek;Buczek;PL;51.50228, 19.16419
3102791;Borucin;Borucin;PL;50.00763, 18.15748
3103162;Bobrowice;Bobrowice;PL;51.9485, 15.09058
12047620;Sêpolno;Sepolno;PL;51.10995, 17.102
12047622;Rejon ulicy Mieleckiej;Rejon ulicy Mieleckiej;PL;51.09145, 17.00207
753053;¯urawiczki;Zurawiczki;PL;50.0137, 22.49949
753531;Zbuczyn;Zbuczyn;PL;52.08974, 22.43829
755919;Wieczfnia Koœcielna;Wieczfnia Koscielna;PL;53.19534, 20.47637
756748;Tryñcza;Tryncza;PL;50.16087, 22.55008
758651;Sokó³ka;Sokolka;PL;53.40715, 23.50228
759064;Skórzec;Skorzec;PL;52.10727, 22.13052
759579;Sarnaki;Sarnaki;PL;52.31504, 22.89044
760084;Rudka;Rudka;PL;52.72439, 22.72676
761331;Pozezdrze;Pozezdrze;PL;54.14147, 21.8597
764741;Milejczyce;Milejczyce;PL;52.51967, 23.13206
766027;£om¿a;Lomza;PL;53.17806, 22.05935
767300;Krzemienica;Krzemienica;PL;50.0621, 22.18054
770033;Jod³ówka;Jodlowka;PL;49.99295, 20.54821
770221;Jawornik Polski;Jawornik Polski;PL;49.89082, 22.28868
771165;Haczów;Haczow;PL;49.66152, 21.8979
771313;Grybów;Grybow;PL;49.62439, 20.94797
761978;Pniewy;Pniewy;PL;51.91468, 20.74578
762118;Piszczac;Piszczac;PL;51.98118, 23.37719
763113;Opinogóra Górna;Opinogora Gorna;PL;52.90554, 20.71781
764751;Milanów;Milanow;PL;51.70374, 22.8883
764752;Mi³akowo;Milakowo;PL;54.00923, 20.07125
765981;£opuszno;Lopuszno;PL;50.94864, 20.25081
766757;£askarzew;Laskarzew;PL;51.78993, 21.59122
766793;£apczyca;Lapczyca;PL;49.95994, 20.38445
767479;Kroœcienko Wy¿ne;Kroscienko Wyzne;PL;49.67946, 21.82898
767982;Kostom³oty Pierwsze;Kostomloty Pierwsze;PL;50.92322, 20.5949
768216;Konstancin-Jeziorna;Konstancin-Jeziorna;PL;52.0938, 21.11761
768315;Komorów;Komorow;PL;52.1456, 20.81566
769443;Kasina Wielka;Kasina Wielka;PL;49.72969, 20.13554
769539;Karczew;Karczew;PL;52.07655, 21.24962
769738;Ka³uszyn;Kaluszyn;PL;52.20669, 21.80838
770271;Jastrzêbia;Jastrzebia;PL;49.79733, 20.88089
770346;Jasienica Rosielna;Jasienica Rosielna;PL;49.75144, 21.94176
770662;Jadów;Jadow;PL;52.47849, 21.63199
771506;Grajewo;Grajewo;PL;53.64728, 22.45537
771803;Gorliczyna;Gorliczyna;PL;50.09217, 22.48764
771870;Góra Kalwaria;Gora Kalwaria;PL;51.97653, 21.21537
772236;Gielniów;Gielniow;PL;51.40076, 20.48126
772248;Giedlarowa;Giedlarowa;PL;50.22689, 22.40593
772959;Drohiczyn;Drohiczyn;PL;52.40011, 22.65853
773326;Dêbowa K³oda;Debowa Kloda;PL;51.59446, 23.0064
773676;Czy¿ew;Czyzew;PL;52.79768, 22.31237
775533;Borkowice;Borkowice;PL;51.32025, 20.68339
775594;Borek;Borek;PL;50.01778, 20.53087
775888;Biszcza;Biszcza;PL;50.40146, 22.65063
776257;Belsk Du¿y;Belsk Duzy;PL;51.82561, 20.80847
776440;Baniocha;Baniocha;PL;52.01653, 21.13984
776441;Banie Mazurskie;Banie Mazurskie;PL;54.24662, 22.03617
776780;Adamówka;Adamowka;PL;50.25857, 22.69595
3080061;Z³oty Stok;Zloty Stok;PL;50.44472, 16.87586
3080111;Z³awieœ Wielka;Zlawies Wielka;PL;53.09562, 18.32897
3081026;Zabór;Zabor;PL;51.95194, 15.71676
3081045;Zab³ocie;Zablocie;PL;49.90282, 18.78147
3081206;Wymiarki;Wymiarki;PL;51.51109, 15.08208
3081583;Wola Filipowska;Wola Filipowska;PL;50.13433, 19.58013
3082197;Wieluñ;Wielun;PL;51.22097, 18.56964
3082390;Widawa;Widawa;PL;51.43855, 18.94421
3083039;Tuchomie;Tuchomie;PL;54.11522, 17.33634
3083365;T³uchowo;Tluchowo;PL;52.74715, 19.46563
3084234;Sulêczyno;Suleczyno;PL;54.23302, 17.7733
3084449;Strza³kowo;Strzalkowo;PL;52.30701, 17.81811
3085766;Skórcz;Skorcz;PL;53.79436, 18.52561
3085772;Skomielna Czarna;Skomielna Czarna;PL;49.72709, 19.83633
3086435;Rzepin;Rzepin;PL;52.3464, 14.83227
3087285;Rêczno;Reczno;PL;51.19026, 19.85375
3087307;Rawicz;Rawicz;PL;51.60946, 16.85852
3087603;R¹bino;Rabino;PL;53.8663, 15.94485
3088017;Przechlewo;Przechlewo;PL;53.79847, 17.25205
3088220;Potêgowo;Potegowo;PL;54.48285, 17.4862
3089033;Pi³a;Pila;PL;53.15145, 16.73782
3089941;Osiêciny;Osieciny;PL;52.62926, 18.72208
3090130;Olszanica;Olszanica;PL;51.20672, 15.8004
3090170;Oleœnica;Olesnica;PL;51.21338, 17.38986
3090436;Nysa;Nysa;PL;50.47379, 17.33437
3090597;Nowe Skalmierzyce;Nowe Skalmierzyce;PL;51.71038, 17.99337
3091150;Nak³o nad Noteci¹;Naklo nad Notecia;PL;53.14214, 17.60181
3091293;Murowana Goœlina;Murowana Goslina;PL;52.57463, 17.00933
3092517;Maków Podhalañski;Makow Podhalanski;PL;49.73008, 19.67711
3092895;£ubnice;Lubnice;PL;51.16406, 18.29069
3092931;Lubin;Lubin;PL;51.40089, 16.20149
3093446;Licheñ Stary;Lichen Stary;PL;52.31226, 18.35515
3093577;Leœnica;Lesnica;PL;50.43083, 18.18684
3093664;£êkawica;Lekawica;PL;49.72209, 19.26496
3094258;Kunice ¯arskie;Kunice Zarskie;PL;51.59944, 15.16495
3094423;Krzywiñ;Krzywin;PL;51.96296, 16.81985
3095277;Konstantynów £ódzki;Konstantynow Lodzki;PL;51.74776, 19.32564
3095827;Ko³czyg³owy;Kolczyglowy;PL;54.23895, 17.23154
3095958;Kobiór;Kobior;PL;50.06089, 18.93468
3096162;Klecza Dolna;Klecza Dolna;PL;49.88291, 19.53764
3096165;K³ecko;Klecko;PL;52.63181, 17.43075
3096444;K¹ty Wroc³awskie;Katy Wroclawskie;PL;51.03098, 16.76767
3096494;Kaszów;Kaszow;PL;50.03884, 19.71934
3096796;Kamieniec Wroc³awski;Kamieniec Wroclawski;PL;51.07182, 17.18193
3097177;Jeziora Wielkie;Jeziora Wielkie;PL;52.53043, 18.26803
3097333;Jaworzno;Jaworzno;PL;50.20528, 19.27498
3099209;G³ogówek;Glogowek;PL;50.35355, 17.86405
3099783;Dziwnów;Dziwnow;PL;54.02819, 14.76691
3100637;Dar³owo;Darlowo;PL;54.42095, 16.4107
3101006;Czerniejewo;Czerniejewo;PL;52.4264, 17.48925
3101879;Cerkwica;Cerkwica;PL;54.00777, 15.10903
3102597;Brojce;Brojce;PL;53.95705, 15.35975
3102652;Brenna;Brenna;PL;49.72576, 18.90249
3102992;Boles³aw;Boleslaw;PL;50.29729, 19.48073
3103004;Bojszowy;Bojszowy;PL;50.0578, 19.10145
3103015;Bojano;Bojano;PL;54.47123, 18.38408
3103644;Bia³a;Biala;PL;50.38587, 17.66035
3104116;Andrespol;Andrespol;PL;51.72783, 19.64175
7535721;Broniszewice;Broniszewice;PL;51.96696, 17.81648
7535972;Wilczyce;Wilczyce;PL;51.12944, 17.15472
12047611;Widawa-Lipa Piotrowska-Polanowice;Widawa-Lipa Piotrowska-Polanowice;PL;51.17093, 17.02164
754451;Wyszogród;Wyszogrod;PL;52.38988, 20.19081
755327;Wola Batorska;Wola Batorska;PL;50.05262, 20.26617
755551;Wisznice;Wisznice;PL;51.78924, 23.20836
756258;W¹chock;Wachock;PL;51.07391, 21.01243
756474;Tymbark;Tymbark;PL;49.72859, 20.32539
756825;Tr¹bki;Trabki;PL;51.94792, 21.59929
757065;Targówek;Targowek;PL;52.29185, 21.04845
758278;Stary Wiœnicz;Stary Wisnicz;PL;49.92548, 20.48641
758470;Œródmieœcie;Srodmiescie;PL;52.22904, 21.01644
758517;Spiczyn;Spiczyn;PL;51.34128, 22.75354
760528;Regimin;Regimin;PL;52.94166, 20.55319
762223;Pilawa;Pilawa;PL;51.95945, 21.53089
762909;Ostro³êka;Ostroleka;PL;53.08621, 21.57566
764100;Nasielsk;Nasielsk;PL;52.58887, 20.80553
764634;M³awa;Mlawa;PL;53.11278, 20.3841
765030;Mêdrzechów;Medrzechow;PL;50.28221, 20.94749
765328;Ma³kinia Górna;Malkinia Gorna;PL;52.6922, 22.02836
765857;Lubomierz;Lubomierz;PL;49.60854, 20.20214
768805;Kolbuszowa;Kolbuszowa;PL;50.2441, 21.7761
769346;Kazimierza Wielka;Kazimierza Wielka;PL;50.26564, 20.49358
770162;Jedlnia-Letnisko;Jedlnia-Letnisko;PL;51.43074, 21.33536
770425;Janów Lubelski;Janow Lubelski;PL;50.70695, 22.41039
772768;Dywity;Dywity;PL;53.83759, 20.47817
773320;Dêbowiec;Debowiec;PL;49.68374, 21.46068
773380;Dêbica;Debica;PL;50.05146, 21.41141
775796;Bobowa;Bobowa;PL;49.70866, 20.94767
776597;Augustów;Augustow;PL;53.84321, 22.97979
3080271;¯ernica;Zernica;PL;50.2477, 18.61547
3080674;¯arki;Zarki;PL;50.62518, 19.36357
3081004;Zaborze;Zaborze;PL;49.87279, 18.8037
3081138;Wysoka;Wysoka;PL;49.90713, 19.60356
3081760;W³adys³awów;Wladyslawow;PL;52.10313, 18.47626
3082837;Ujso³y;Ujsoly;PL;49.4829, 19.13801
3083112;Trzebinia;Trzebinia;PL;49.65024, 19.22264
3083140;Trzebiechów;Trzebiechow;PL;52.02113, 15.7362
3083410;Tenczynek;Tenczynek;PL;50.11986, 19.61308
3083955;Œwinoujœcie;Swinoujscie;PL;53.91053, 14.24712
3084005;Œwiêta Katarzyna;Swieta Katarzyna;PL;51.02596, 17.11464
3084507;Stró¿a;Stroza;PL;49.79628, 19.92379
3084876;Stare Kurowo;Stare Kurowo;PL;52.85669, 15.67749
3084900;Stare Bogaczowice;Stare Bogaczowice;PL;50.84752, 16.19308
3087584;Racibórz;Raciborz;PL;50.09195, 18.21928
3087956;Przemêt;Przemet;PL;52.00808, 16.30114
3089578;Pabianice;Pabianice;PL;51.66446, 19.35473
3089680;Ostrowy;Ostrowy;PL;52.30444, 19.16565
3090099;Olszyna;Olszyna;PL;51.0671, 15.37228
3091294;Murów;Murow;PL;50.86307, 17.94557
3091969;Miêdzyrzecz;Miedzyrzecz;PL;52.44461, 15.57801
3092472;Malbork;Malbork;PL;54.03591, 19.0266
3093224;Lisewo Malborskie;Lisewo Malborskie;PL;54.09665, 18.82928
3093269;Lipno;Lipno;PL;51.91722, 16.56708
3093389;Liniewo;Liniewo;PL;54.07661, 18.22675
3093501;Lewin Brzeski;Lewin Brzeski;PL;50.7487, 17.61688
3093726;£êczyca;Leczyca;PL;52.05959, 19.19972
3093941;£ambinowice;Lambinowice;PL;50.53869, 17.56096
3093943;Laliki;Laliki;PL;49.53446, 19.00549
3094490;Krzeszowice;Krzeszowice;PL;50.14248, 19.63223
3094813;Krajenka;Krajenka;PL;53.29759, 16.99079
3095044;Koszarawa;Koszarawa;PL;49.64462, 19.40083
3095192;Koronowo;Koronowo;PL;53.3137, 17.93698
3095332;Koniaków;Koniakow;PL;49.55066, 18.9491
3095989;Kluki;Kluki;PL;51.34187, 19.23938
3096003;Kluczbork;Kluczbork;PL;50.97281, 18.21816
3096334;Kêsowo;Kesowo;PL;53.55872, 17.7158
3097839;Izbicko;Izbicko;PL;50.57163, 18.15585
3098699;Gorzyczki;Gorzyczki;PL;49.94912, 18.4033
3099084;Godów;Godow;PL;49.92481, 18.4783
3099828;Dzier¿oniów;Dzierzoniow;PL;50.7282, 16.65141
3100142;Drawsko;Drawsko;PL;52.85421, 16.03125
3101128;Czarnow¹sy;Czarnowasy;PL;50.72858, 17.89819
3102147;Bujaków;Bujakow;PL;49.85182, 19.19432
3102997;Bolêcin;Bolecin;PL;50.1175, 19.48116
3103645;Bia³ka;Bialka;PL;49.69306, 19.67033
3103989;Baborów;Baborow;PL;50.1576, 17.98513
7576332;Chróœcina;Chroscina;PL;50.62306, 17.36861
754493;Wysokie;Wysokie;PL;50.91093, 22.666
755330;Wola;Wola;PL;52.2401, 20.98869
755442;Wodynie;Wodynie;PL;52.0404, 21.95575
755726;Wilanów;Wilanow;PL;52.16311, 21.08748
755797;Wierzbna;Wierzbna;PL;50.03311, 22.60128
755963;Wi¹zownica;Wiazownica;PL;50.08066, 22.70668
756045;Wêgrzce Wielkie;Wegrzce Wielkie;PL;50.01491, 20.11082
756406;Uherce Mineralne;Uherce Mineralne;PL;49.46455, 22.39829
756709;Trzcinica;Trzcinica;PL;49.74301, 21.4175
757240;Szreñsk;Szrensk;PL;53.01277, 20.12009
758332;Stare Juchy;Stare Juchy;PL;53.92198, 22.17367
758574;Soñsk;Sonsk;PL;52.78164, 20.69901
758624;Soko³y;Sokoly;PL;52.99314, 22.7005
759754;RzepedŸ;Rzepedz;PL;49.36997, 22.11174
760062;Rudna Wielka;Rudna Wielka;PL;50.08799, 21.94759
760063;Rudna Ma³a;Rudna Mala;PL;50.09889, 21.96021
760395;Rokitno;Rokitno;PL;52.12142, 23.29514
760518;Rejowiec;Rejowiec;PL;51.09134, 23.28192
760672;Rajgród;Rajgrod;PL;53.73102, 22.70515
760711;Radziejowice;Radziejowice;PL;52.00834, 20.5477
761210;Przec³aw;Przeclaw;PL;50.19339, 21.48007
761390;Poœwiêtne;Poswietne;PL;51.53203, 20.36453
763107;Opole Lubelskie;Opole Lubelskie;PL;51.14775, 21.96897
765028;Medyka;Medyka;PL;49.80526, 22.92229
767814;Kozienice;Kozienice;PL;51.58294, 21.54779
769575;Kaniów;Kaniow;PL;50.98577, 20.66391
763291;Olecko;Olecko;PL;54.03374, 22.50704
763351;Okocim;Okocim;PL;49.9489, 20.6016
763442;Ochota;Ochota;PL;52.22096, 20.98526
763600;Nowogród;Nowogrod;PL;53.22698, 21.8821
764168;Nag³owice;Naglowice;PL;50.67835, 20.10661
764194;Nadarzyn;Nadarzyn;PL;52.09438, 20.80776
765442;Maków;Makow;PL;51.94696, 20.05211
765681;Lutowiska;Lutowiska;PL;49.25318, 22.69252
766795;£apanów;Lapanow;PL;49.86538, 20.29149
766896;£abunie;Labunie;PL;50.65517, 23.3662
767474;Kroœnica;Krosnica;PL;49.44787, 20.33956
767673;Krasiczyn;Krasiczyn;PL;49.77644, 22.65252
767940;Koszyce;Koszyce;PL;49.97226, 20.94166
768218;Koñskie;Konskie;PL;51.19166, 20.40607
769514;Karniewo;Karniewo;PL;52.837, 20.98886
770169;Jedlicze;Jedlicze;PL;49.71749, 21.64886
770316;Jasionów;Jasionow;PL;49.65841, 21.97678
770380;Jaros³aw;Jaroslaw;PL;50.01623, 22.67776
770602;Jakubowice Murowane;Jakubowice Murowane;PL;51.26992, 22.63415
771374;Gromnik;Gromnik;PL;49.83843, 20.96123
772455;Gaæ;Gac;PL;50.02693, 22.35898
772561;Fa³ków;Falkow;PL;51.13606, 20.1061
772698;Dzierz¹¿nia;Dzierzaznia;PL;52.62811, 20.23364
774128;Cieszanów;Cieszanow;PL;50.24564, 23.13163
774186;Ciel¹dz;Cieladz;PL;51.71576, 20.34428
774207;Ciechanowiec;Ciechanowiec;PL;52.67828, 22.49815
775086;Brzozów;Brzozow;PL;49.69501, 22.01926
775684;Boguty-Pianki;Boguty-Pianki;PL;52.7168, 22.41546
776454;Ba³tów;Baltow;PL;51.01845, 21.54385
776458;Baligród;Baligrod;PL;49.3309, 22.28566
3079897;¯ychlin;Zychlin;PL;52.24404, 19.62613
3080156;Zielonki;Zielonki;PL;50.12091, 19.92156
3080263;¯erniki Wroc³awskie;Zerniki Wroclawskie;PL;51.03308, 17.05662
3080494;Zb¹szynek;Zbaszynek;PL;52.24315, 15.81654
3081653;Wojcieszów;Wojcieszow;PL;50.95194, 15.92185
3083185;Trzcianka;Trzcianka;PL;53.04063, 16.45629
3084051;Œwierczów;Swierczow;PL;50.96016, 17.7588
3084185;Sulmierzyce;Sulmierzyce;PL;51.18456, 19.19595
3084195;Su³kowice;Sulkowice;PL;49.81932, 19.35988
3084395;Strzelno;Strzelno;PL;54.78564, 18.32515
3085141;Soœnicowice;Sosnicowice;PL;50.27214, 18.52982
3085149;Sopotnia Wielka;Sopotnia Wielka;PL;49.56853, 19.28289
3085151;Sopot;Sopot;PL;54.4418, 18.56003
3085182;Szczerbice;Szczerbice;PL;50.09416, 18.44896
3085663;Skulsk;Skulsk;PL;52.482, 18.33112
3086541;Rychwa³;Rychwal;PL;52.07149, 18.1651
3087144;Roczyny;Roczyny;PL;49.8537, 19.31568
3087339;Raszczyce;Raszczyce;PL;50.1219, 18.29962
3087573;Rac³awice Œl¹skie;Raclawice Slaskie;PL;50.31204, 17.77528
3088011;Przeciszów;Przeciszow;PL;50.00647, 19.37576
3088271;Cynków;Cynkow;PL;50.56203, 19.11956
3088931;Pisarzowice;Pisarzowice;PL;49.88363, 19.14565
3089591;O¿arów;Ozarow;PL;51.14489, 18.5111
3090066;Opatówek;Opatowek;PL;51.73989, 18.21653
3090067;Opatów;Opatow;PL;51.21463, 18.14615
3090558;Nowogard;Nowogard;PL;53.67437, 15.1163
3090590;Nowe Warpno;Nowe Warpno;PL;53.72256, 14.28961
3090613;Nowe Miasto Lubawskie;Nowe Miasto Lubawskie;PL;53.42079, 19.59515
3090673;Nowa Wieœ Wielka;Nowa Wies Wielka;PL;52.97159, 18.09036
3091232;Mys³owice;Myslowice;PL;50.20745, 19.16668
3091323;Mstów;Mstow;PL;50.82969, 19.28547
3091817;Mikstat;Mikstat;PL;51.53236, 17.97378
3091961;Miêdzyzdroje;Miedzyzdroje;PL;53.92921, 14.45097
3091983;Miêdzychód;Miedzychod;PL;52.59882, 15.89696
3092024;Miechów Charsznica;Miechow Charsznica;PL;50.39599, 19.95031
3092082;Miasteczko Œl¹skie;Miasteczko Slaskie;PL;50.50262, 18.93949
3092199;Maszewo;Maszewo;PL;52.06896, 14.90553
3092280;Marianowo;Marianowo;PL;53.38287, 15.26645
3092757;Ludwikowice K³odzkie;Ludwikowice Klodzkie;PL;50.62464, 16.46052
3092988;Lubichowo;Lubichowo;PL;53.85136, 18.39901
3093081;£osiów;Losiow;PL;50.79096, 17.56594
3093133;£ódŸ;Lodz;PL;51.77058, 19.47395
3093906;£asin;Lasin;PL;53.51794, 19.08832
3093969;£¹ka Prudnicka;Laka Prudnicka;PL;50.31061, 17.52809
3094170;Kutno;Kutno;PL;52.23064, 19.36409
3095396;Komorniki;Komorniki;PL;52.3387, 16.81063
3095421;Kolonowskie;Kolonowskie;PL;50.65338, 18.38493
3095964;Kobiernice;Kobiernice;PL;49.85497, 19.21646
3096765;Kamieñ Pomorski;Kamien Pomorski;PL;53.96849, 14.77262
3097272;Jejkowice;Jejkowice;PL;50.10814, 18.46767
3098854;Gorenice;Gorenice;PL;50.208, 19.62038
3099180;G³owno;Glowno;PL;51.96463, 19.71565
3099529;Ga³ków Ma³y;Galkow Maly;PL;51.72554, 19.71359
3100933;Cz³uchów;Czluchow;PL;53.66722, 17.35883
3100974;Czerwionka-Leszczyny;Czerwionka-Leszczyny;PL;50.15007, 18.67762
3101004;Czerniewice;Czerniewice;PL;52.51157, 19.08694
3101531;Chrz¹stowice;Chrzastowice;PL;50.66622, 18.07294
3101639;Chmielowice;Chmielowice;PL;50.64957, 17.86669
3101684;Chodów;Chodow;PL;52.24961, 19.01218
3101976;Bystrzyca;Bystrzyca;PL;50.96048, 17.39702
3102058;Bulowice;Bulowice;PL;49.8765, 19.28873
3102378;Brzeziny Œl¹skie;Brzeziny Slaskie;PL;50.35439, 18.98129
3102704;Bozkow;Bozkow;PL;50.51315, 16.57528
